기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2021	성동구	소계	여자	146,219.5	4,674.5	5,019	4,426.5	5,217.5	9,837.5	12,449.5	12,131	11,983.5	10,652.5	11,021.5	11,937.5	11,076	10,707	7,886	6,011	5,012	3,553	1,800.5	661	138.5	24
2021	성동구	왕십리2동	계	16,537.5	604	596.5	521	631	1,014	1,420.5	1,423	1,455	1,242	1,291	1,348	1,298.5	1,194	867.5	649.5	474.5	291	156.5	50	9	1
2021	성동구	왕십리2동	남자	8,006	311	303.5	271.5	324.5	463	681.5	685.5	755	635.5	627	647.5	625	607.5	385	294.5	194.5	125.5	53	12.5	3	-
2021	성동구	왕십리2동	여자	8,531.5	293	293	249.5	306.5	551	739	737.5	700	606.5	664	700.5	673.5	586.5	482.5	355	280	165.5	103.5	37.5	6	1
2021	성동구	마장동	계	22,282.5	552	621.5	698	883	1,900.5	2,383.5	1,768	1,459	1,324	1,587.5	1,812	1,783.5	1,733	1,260.5	961.5	738	483.5	238	77.5	13.5	4.5
2021	성동구	마장동	남자	10,990.5	274.5	320	343.5	448	885	1,274.5	900	763.5	680	792.5	870.5	882	871.5	606	453	318.5	195.5	88.5	21	2.5	-
2021	성동구	마장동	여자	11,292	277.5	301.5	354.5	435	1,015.5	1,109	868	695.5	644	795	941.5	901.5	861.5	654.5	508.5	419.5	288	149.5	56.5	11	4.5
2021	성동구	사근동	계	11,729.5	194	215	220.5	504.5	2,361.5	2,325.5	929	634.5	534	581	658.5	590	545.5	381.5	366	352	228	77	24.5	6	1
2021	성동구	사근동	남자	6,040.5	104.5	111.5	98	220	1,106.5	1,446	546.5	336.5	301.5	288.5	318.5	294	256	180	148	155	94	28	4	3	0.5
2021	성동구	사근동	여자	5,689	89.5	103.5	122.5	284.5	1,255	879.5	382.5	298	232.5	292.5	340	296	289.5	201.5	218	197	134	49	20.5	3	0.5
2021	성동구	행당1동	계	13,781.5	450	527	444.5	543.5	943.5	1,265.5	1,146.5	1,093.5	1,065	1,037.5	1,159	1,040	990.5	671.5	520.5	434.5	264.5	121.5	41.5	17.5	4
2021	성동구	행당1동	남자	6,643	233	261.5	218.5	248	458.5	611.5	552.5	556.5	520.5	497.5	545	516	498	332.5	232	192.5	103	46	13.5	5.5	1
2021	성동구	행당1동	여자	7,138.5	217	265.5	226	295.5	485	654	594	537	544.5	540	614	524	492.5	339	288.5	242	161.5	75.5	28	12	3
2021	성동구	행당2동	계	23,418.5	818	948.5	978	1,068	1,458.5	1,456.5	1,723.5	1,867	1,828.5	2,051	2,156.5	1,724.5	1,611.5	1,192	951.5	762	507	218.5	75.5	18.5	3.5
2021	성동구	행당2동	남자	10,981	414.5	461	465	469	682.5	703	769	928	885.5	978	1,043	855	776	520	423.5	314.5	191	81	18.5	2	1
2021	성동구	행당2동	여자	12,437.5	403.5	487.5	513	599	776	753.5	954.5	939	943	1,073	1,113.5	869.5	835.5	672	528	447.5	316	137.5	57	16.5	2.5
2021	성동구	응봉동	계	15,375	496.5	660	877.5	756.5	877	853.5	959	1,231.5	1,338.5	1,516.5	1,363.5	1,062.5	931	746.5	584.5	529	356.5	172.5	51.5	10.5	0.5
2021	성동구	응봉동	남자	7,326	253.5	335.5	453.5	356.5	436	419	458.5	610	604	761	659	526	448	314.5	251	225.5	138	58	15	3	0.5
2021	성동구	응봉동	여자	8,049	243	324.5	424	400	441	434.5	500.5	621.5	734.5	755.5	704.5	536.5	483	432	333.5	303.5	218.5	114.5	36.5	7.5	-
2021	성동구	금호1가동	계	15,300	628	634.5	500.5	563	800.5	947	1,112.5	1,514.5	1,315	1,188	1,229	1,092.5	1,212	891	633.5	467.5	349	166	50	5.5	0.5
2021	성동구	금호1가동	남자	7,306	329.5	306.5	261.5	294	401.5	470.5	474	745	693	585	604.5	504.5	538	424	288.5	190.5	125	56.5	14	-	-
2021	성동구	금호1가동	여자	7,994	298.5	328	239	269	399	476.5	638.5	769.5	622	603	624.5	588	674	467	345	277	224	109.5	36	5.5	0.5
2021	성동구	금호4가동	계	14,326.5	680	671.5	504.5	428.5	586.5	874.5	1,157.5	1,507.5	1,320	1,202	1,086	976.5	1,029	766.5	583	460	293	149	40.5	7.5	3
2021	성동구	금호4가동	남자	6,838.5	350.5	339	273	208	309	425.5	509	733	671.5	587	538.5	477.5	462.5	346	258.5	189	101.5	44.5	11.5	2.5	1
2021	성동구	금호4가동	여자	7,488	329.5	332.5	231.5	220.5	277.5	449	648.5	774.5	648.5	615	547.5	499	566.5	420.5	324.5	271	191.5	104.5	29	5	2
2021	성동구	성수1가1동	계	16,277	529.5	485	481	607.5	1,022	1,488.5	1,492.5	1,349	1,120.5	1,201.5	1,529	1,462.5	1,330.5	835	520.5	393	256	125.5	39	8	1
2021	성동구	성수1가1동	남자	8,130.5	291	255	255	308	538	767.5	722	690	563	573.5	742.5	758.5	677.5	422	248.5	165	102	38	11.5	2	-
2021	성동구	성수1가1동	여자	8,146.5	238.5	230	226	299.5	484	721	770.5	659	557.5	628	786.5	704	653	413	272	228	154	87.5	27.5	6	1
2021	성동구	성수1가2동	계	12,835.5	341	382.5	399	465.5	807.5	1,251	1,271	1,095.5	990.5	977	1,024	942	1,010	632.5	474	392	238.5	104	31.5	5.5	1
2021	성동구	성수1가2동	남자	6,291	173	197.5	202.5	233.5	399	601.5	624	539.5	490	463	542.5	460	506	310.5	230.5	186.5	95	26.5	7.5	2	0.5
2021	성동구	성수1가2동	여자	6,544.5	168	185	196.5	232	408.5	649.5	647	556	500.5	514	481.5	482	504	322	243.5	205.5	143.5	77.5	24	3.5	0.5
2021	성동구	성수2가1동	계	15,950.5	377	407	393	454	863.5	1,395	1,354.5	1,167.5	1,056.5	1,131	1,355	1,626.5	1,578	1,037	694.5	517.5	324.5	156.5	47	11	4
2021	성동구	성수2가1동	남자	8,343	190.5	213.5	201	233	462	732.5	737.5	641	568	595	729	885	856	527	334	225.5	141	60	7.5	2.5	1.5
2021	성동구	성수2가1동	여자	7,607.5	186.5	193.5	192	221	401.5	662.5	617	526.5	488.5	536	626	741.5	722	510	360.5	292	183.5	96.5	39.5	8.5	2.5
2021	성동구	성수2가3동	계	10,713	274.5	287.5	247	270	695.5	1,258.5	1,028	867	696.5	710.5	860	873.5	865.5	613	433.5	342	236	112.5	34.5	5.5	2
2021	성동구	성수2가3동	남자	5,397	143	144.5	128	137.5	328	576.5	530	457.5	362.5	361.5	434.5	481	468.5	321.5	208.5	160	95.5	41.5	15	1	1
2021	성동구	성수2가3동	여자	5,316	131.5	143	119	132.5	367.5	682	498	409.5	334	349	425.5	392.5	397	291.5	225	182	140.5	71	19.5	4.5	1
2021	성동구	송정동	계	10,439	230	272.5	247.5	322	651	1,033.5	837.5	765.5	744.5	751.5	933	948	977.5	644.5	432	309.5	202	96.5	34.5	6	-
2021	성동구	송정동	남자	5,494	130.5	132	135.5	175	311.5	553	464.5	411.5	421	400	518.5	498	537.5	333	213.5	135.5	82.5	31.5	9	0.5	-
2021	성동구	송정동	여자	4,945	99.5	140.5	112	147	339.5	480.5	373	354	323.5	351.5	414.5	450	440	311.5	218.5	174	119.5	65	25.5	5.5	-
2021	성동구	용답동	계	11,506	158.5	225.5	253	348	805	1,354	914.5	737	739	880	1,046.5	1,021	931	656.5	529.5	449.5	300.5	118	32	6.5	0.5
2021	성동구	용답동	남자	6,001.5	86.5	114.5	134	167	336	644	481.5	405.5	427	501.5	603.5	604.5	526	346	242	212.5	128	35	4.5	2	-
2021	성동구	용답동	여자	5,504.5	72	111	119	181	469	710	433	331.5	312	378.5	443	416.5	405	310.5	287.5	237	172.5	83	27.5	4.5	0.5
2021	성동구	왕십리도선동	계	26,424	1,072.5	1,220	785	788	1,752.5	2,499.5	2,175	2,440.5	2,075	1,881.5	2,206.5	2,104.5	1,791	1,232	887.5	674	514	222	86	16	1
2021	성동구	왕십리도선동	남자	12,570	554.5	625.5	408.5	395.5	788.5	1,168.5	956.5	1,191.5	1,046.5	924.5	997	1,044.5	893.5	595	405	292	192.5	69	19	2.5	-
2021	성동구	왕십리도선동	여자	13,854	518	594.5	376.5	392.5	964	1,331	1,218.5	1,249	1,028.5	957	1,209.5	1,060	897.5	637	482.5	382	321.5	153	67	13.5	1
2021	성동구	금호2.3가동	계	22,690.5	947.5	776.5	618	815.5	1,230	1,596.5	1,870.5	2,193.5	1,881.5	1,766.5	1,844	1,714.5	1,678	1,265.5	898.5	772.5	495.5	231.5	75.5	16.5	2.5
2021	성동구	금호2.3가동	남자	10,822.5	481.5	405	317.5	395	651	785	858.5	1,099	947	846.5	892	797.5	784.5	581.5	384.5	333	175.5	64	17	6.5	0.5
2021	성동구	금호2.3가동	여자	11,868	466	371.5	300.5	420.5	579	811.5	1,012	1,094.5	934.5	920	952	917	893.5	684	514	439.5	320	167.5	58.5	10	2
2021	성동구	옥수동	계	25,846.5	1,265	1,272.5	854	790.5	1,202.5	1,635.5	2,138	2,757.5	2,428.5	1,999	1,889	1,884.5	1,853.5	1,325	941.5	741	507	243	97	20	2
2021	성동구	옥수동	남자	12,032.5	622	658.5	429	409	578	729	900	1,289	1,230.5	949.5	876	860	847.5	587.5	435	306.5	208	87	26	4	0.5
2021	성동구	옥수동	여자	13,814	643	614	425	381.5	624.5	906.5	1,238	1,468.5	1,198	1,049.5	1,013	1,024.5	1,006	737.5	506.5	434.5	299	156	71	16	1.5
2021	광진구	소계	계	338,990.5	7,840.5	10,799	12,035	13,233	25,465.5	36,556.5	29,111	25,785.5	24,494	26,187	27,712	25,420.5	24,615	17,790.5	12,406.5	9,354.5	6,184.5	2,802.5	940	218.5	39
2021	광진구	소계	남자	163,517.5	4,017	5,517.5	6,158	6,689	11,554	17,504.5	14,439	12,766	12,082.5	12,868	13,387	12,519	11,732	8,429.5	5,724.5	4,269	2,613.5	931	257.5	49	10
2021	광진구	소계	여자	175,473	3,823.5	5,281.5	5,877	6,544	13,911.5	19,052	14,672	13,019.5	12,411.5	13,319	14,325	12,901.5	12,883	9,361	6,682	5,085.5	3,571	1,871.5	682.5	169.5	29
2021	광진구	화양동	계	22,503	162	202	244	458.5	4,164	5,697.5	2,852.5	1,557.5	1,072	1,003.5	1,065	925.5	869	779	540.5	450	290	116.5	42.5	9.5	2
2021	광진구	화양동	남자	10,677	78.5	100	113	213.5	1,452	2,788	1,482.5	819.5	589.5	570	573.5	482.5	428.5	348	240.5	214	127.5	42	10.5	3	0.5
2021	광진구	화양동	여자	11,826	83.5	102	131	245	2,712	2,909.5	1,370	738	482.5	433.5	491.5	443	440.5	431	300	236	162.5	74.5	32	6.5	1.5
2021	광진구	군자동	계	19,499	367	483	471.5	531.5	1,698.5	2,776	1,999	1,588	1,286	1,236	1,386.5	1,384.5	1,380	999.5	724	593.5	373	161.5	42.5	14.5	3
2021	광진구	군자동	남자	9,618	183.5	258	261	264	764	1,365	1,028.5	808.5	669.5	646	683	713	671.5	481.5	329.5	278	162.5	44.5	6	0.5	-
2021	광진구	군자동	여자	9,881	183.5	225	210.5	267.5	934.5	1,411	970.5	779.5	616.5	590	703.5	671.5	708.5	518	394.5	315.5	210.5	117	36.5	14	3
2021	광진구	중곡1동	계	15,427	372.5	364	336.5	401.5	1,009.5	1,802.5	1,636	1,320.5	1,045.5	1,046.5	1,244	1,199.5	1,210.5	867.5	645	480	289.5	111.5	36.5	7.5	0.5
2021	광진구	중곡1동	남자	7,488.5	185	198.5	180.5	200.5	447	804	798.5	697	557.5	524.5	605	614	549	427.5	295	222.5	133	41	6	2	0.5
2021	광진구	중곡1동	여자	7,938.5	187.5	165.5	156	201	562.5	998.5	837.5	623.5	488	522	639	585.5	661.5	440	350	257.5	156.5	70.5	30.5	5.5	-
2021	광진구	중곡2동	계	21,433	471	658.5	666	693.5	1,357.5	2,446	2,063	1,796	1,419.5	1,534.5	1,704	1,745	1,685	1,162	841	612.5	363	148	49	17	1
2021	광진구	중곡2동	남자	10,128	223	354.5	333.5	348	610	1,080	997	874.5	708.5	751	798	818	800	527.5	395	287.5	159.5	52.5	7	2	1
2021	광진구	중곡2동	여자	11,305	248	304	332.5	345.5	747.5	1,366	1,066	921.5	711	783.5	906	927	885	634.5	446	325	203.5	95.5	42	15	-
2021	광진구	중곡3동	계	16,162.5	334	391.5	402	508	1,015.5	1,621	1,471.5	1,216	1,031.5	1,193.5	1,394.5	1,410	1,413	964.5	713	538.5	349	132	50	11.5	2
2021	광진구	중곡3동	남자	8,022	196	199	213	252.5	499.5	805.5	744.5	664	540.5	599.5	684.5	694	709.5	448	320	254.5	139	41	12.5	4.5	0.5
2021	광진구	중곡3동	여자	8,140.5	138	192.5	189	255.5	516	815.5	727	552	491	594	710	716	703.5	516.5	393	284	210	91	37.5	7	1.5
2021	광진구	중곡4동	계	28,620	645	736.5	803	1,072.5	1,848	2,537	2,237	2,026	1,861	2,116	2,664.5	2,533	2,587	1,815.5	1,291	959	548.5	238.5	79.5	16.5	5
2021	광진구	중곡4동	남자	14,034.5	342.5	378	427.5	581.5	932.5	1,261.5	1,149	1,009	967	1,052.5	1,239	1,214.5	1,236	854	620	437	239	70	17	4.5	2.5
2021	광진구	중곡4동	여자	14,585.5	302.5	358.5	375.5	491	915.5	1,275.5	1,088	1,017	894	1,063.5	1,425.5	1,318.5	1,351	961.5	671	522	309.5	168.5	62.5	12	2.5
2021	광진구	능동	계	11,295.5	275	263.5	254	279	759	1,581.5	1,455.5	1,139.5	846.5	749.5	735.5	662.5	714.5	532	414	303	216	79.5	29	5	1.5
2021	광진구	능동	남자	5,196.5	139	139.5	132	144.5	320.5	669.5	658	521	437.5	368.5	335.5	304.5	324.5	239	192	132	101.5	23	12	2.5	-
2021	광진구	능동	여자	6,099	136	124	122	134.5	438.5	912	797.5	618.5	409	381	400	358	390	293	222	171	114.5	56.5	17	2.5	1.5
2021	광진구	구의1동	계	21,551.5	394	410	468.5	666	1,703.5	3,033.5	2,429.5	1,783.5	1,555.5	1,554.5	1,612.5	1,475.5	1,461	990	790.5	586	417.5	156	48.5	11.5	4
2021	광진구	구의1동	남자	10,257	202.5	210.5	231	328	762	1,398.5	1,211.5	900.5	788	759.5	783.5	700.5	676	451	347	270	166.5	53.5	15	2	-
2021	광진구	구의1동	여자	11,294.5	191.5	199.5	237.5	338	941.5	1,635	1,218	883	767.5	795	829	775	785	539	443.5	316	251	102.5	33.5	9.5	4
2021	광진구	구의2동	계	26,430	743.5	972.5	1,073.5	1,232.5	1,654.5	2,037	1,794	1,990.5	2,022	2,212.5	2,341.5	2,133	1,999	1,488.5	1,115	784	503	241	61.5	27.5	3.5
2021	광진구	구의2동	남자	12,738.5	382	499	551.5	614	822	995	894.5	997	984	1,072	1,097.5	1,059.5	924.5	659	522	360.5	209.5	75	14	6	-
2021	광진구	구의2동	여자	13,691.5	361.5	473.5	522	618.5	832.5	1,042	899.5	993.5	1,038	1,140.5	1,244	1,073.5	1,074.5	829.5	593	423.5	293.5	166	47.5	21.5	3.5
2021	광진구	구의3동	계	28,674	826	983	1,148	1,337.5	2,011	2,592	2,395.5	2,154	2,062.5	2,349	2,554	2,231	2,065.5	1,444.5	948	718	492	248.5	94	15.5	4.5
2021	광진구	구의3동	남자	13,598	426	477.5	576.5	652.5	958.5	1,181	1,171	1,038.5	983.5	1,059.5	1,185.5	1,101.5	980	702.5	446.5	340	198.5	81.5	33.5	3	1
2021	광진구	구의3동	여자	15,076	400	505.5	571.5	685	1,052.5	1,411	1,224.5	1,115.5	1,079	1,289.5	1,368.5	1,129.5	1,085.5	742	501.5	378	293.5	167	60.5	12.5	3.5
2021	광진구	광장동	계	34,715	851	2,283.5	3,005	2,467.5	2,182	1,854	1,493	2,170.5	3,430.5	4,032.5	3,265	2,251	1,772	1,275	779	638.5	541.5	280.5	115	24.5	3.5
2021	광진구	광장동	남자	16,795	449.5	1,178.5	1,532.5	1,271.5	1,079.5	932	677	912.5	1,460.5	1,949.5	1,656.5	1,160.5	862	649.5	372	272	221	114	37.5	5	2
2021	광진구	광장동	여자	17,920	401.5	1,105	1,472.5	1,196	1,102.5	922	816	1,258	1,970	2,083	1,608.5	1,090.5	910	625.5	407	366.5	320.5	166.5	77.5	19.5	1.5
2021	광진구	자양1동	계	22,234.5	409.5	533.5	673	816	1,652	2,628	2,029.5	1,690	1,578	1,707.5	1,847	1,670.5	1,656.5	1,165.5	822.5	674	433	178	58.5	11.5	0.5
2021	광진구	자양1동	남자	10,727	195.5	268.5	368	417.5	764.5	1,265.5	1,023.5	861.5	777	868	889.5	813.5	776	535	341	297	198	47	20	0.5	-
2021	광진구	자양1동	여자	11,507.5	214	265	305	398.5	887.5	1,362.5	1,006	828.5	801	839.5	957.5	857	880.5	630.5	481.5	377	235	131	38.5	11	0.5
2021	광진구	자양2동	계	24,804.5	675	879	857.5	964	1,571.5	2,162	1,894.5	1,889.5	1,911.5	1,971.5	2,070	2,025	2,052.5	1,545	936.5	706.5	422.5	184.5	70	14.5	1.5
2021	광진구	자양2동	남자	12,068	348.5	442.5	444	521	779	1,058.5	922	949.5	971	946	982.5	946	972	766.5	437	328	174	59.5	16	4.5	-
2021	광진구	자양2동	여자	12,736.5	326.5	436.5	413.5	443	792.5	1,103.5	972.5	940	940.5	1,025.5	1,087.5	1,079	1,080.5	778.5	499.5	378.5	248.5	125	54	10	1.5
2021	광진구	자양3동	계	28,084	980	1,281.5	1,266.5	1,309.5	1,792.5	2,043	1,971.5	2,193.5	2,243	2,247	2,409	2,203.5	2,074.5	1,479	908.5	684.5	524.5	338	104	25	5.5
2021	광진구	자양3동	남자	13,440.5	492	641.5	624	634.5	885.5	1,014.5	911.5	1,042.5	1,064	1,056.5	1,146	1,056	1,014	740	439.5	293.5	215	123	38	8	1
2021	광진구	자양3동	여자	14,643.5	488	640	642.5	675	907	1,028.5	1,060	1,151	1,179	1,190.5	1,263	1,147.5	1,060.5	739	469	391	309.5	215	66	17	4.5
2021	광진구	자양4동	계	17,557	335	357	366	495.5	1,046.5	1,745.5	1,389	1,270.5	1,129	1,233	1,419	1,571	1,675	1,283	938	626.5	421.5	188.5	59.5	7	1
2021	광진구	자양4동	남자	8,729	173.5	172	170	245.5	477.5	886	770	670.5	584.5	645	727.5	841	808.5	600.5	427.5	282.5	169	63.5	12.5	1	1
2021	광진구	자양4동	여자	8,828	161.5	185	196	250	569	859.5	619	600	544.5	588	691.5	730	866.5	682.5	510.5	344	252.5	125	47	6	-
2021	동대문구	소계	계	335,066	9,108.5	11,057.5	10,950.5	12,162.5	25,728.5	30,246.5	24,434.5	24,729	24,025	24,932.5	26,574	24,984	25,813	20,119	15,043	12,184	7,883	3,663	1,125.5	252.5	50
2021	동대문구	소계	남자	165,614.5	4,637	5,703	5,622.5	6,093.5	11,763	15,824	12,581.5	12,750.5	12,420.5	12,796	13,388.5	12,615.5	12,581.5	9,618	6,913.5	5,385.5	3,268.5	1,276	300.5	64.5	11
2021	동대문구	소계	여자	169,451.5	4,471.5	5,354.5	5,328	6,069	13,965.5	14,422.5	11,853	11,978.5	11,604.5	12,136.5	13,185.5	12,368.5	13,231.5	10,501	8,129.5	6,798.5	4,614.5	2,387	825	188	39
2021	동대문구	회기동	계	10,291	149	273	318.5	363.5	1,621.5	1,643	848	620.5	620.5	635	627	555	526.5	432	342	319.5	235.5	112.5	37.5	9.5	1.5
2021	동대문구	회기동	남자	4,925	77.5	141	161.5	163	614	911	472	316	300.5	318.5	323.5	275	243	191.5	149.5	126	88.5	39	7.5	5	1.5
2021	동대문구	회기동	여자	5,366	71.5	132	157	200.5	1,007.5	732	376	304.5	320	316.5	303.5	280	283.5	240.5	192.5	193.5	147	73.5	30	4.5	-
2021	동대문구	휘경1동	계	13,586	412.5	387.5	315	449	1,691.5	1,740	1,109.5	1,056	831.5	829.5	1,042.5	850	817	671.5	512	413	277.5	129	40	10.5	1
2021	동대문구	휘경1동	남자	6,514.5	202.5	203.5	161.5	215	635	857	564.5	558.5	441	415.5	494	438.5	419	314	226	175.5	128	53	10.5	1	1
2021	동대문구	휘경1동	여자	7,071.5	210	184	153.5	234	1,056.5	883	545	497.5	390.5	414	548.5	411.5	398	357.5	286	237.5	149.5	76	29.5	9.5	-
2021	동대문구	휘경2동	계	23,994.5	472	725	912.5	1,105	2,799.5	2,593	1,506.5	1,451.5	1,591.5	1,829	1,876.5	1,614.5	1,638.5	1,284.5	1,027.5	762	484.5	225	76.5	18.5	1
2021	동대문구	휘경2동	남자	11,932	251	375.5	436	523	1,342.5	1,527.5	824	757.5	780.5	903	930.5	802.5	774	603.5	461.5	342	190.5	73	26	7.5	0.5
2021	동대문구	휘경2동	여자	12,062.5	221	349.5	476.5	582	1,457	1,065.5	682.5	694	811	926	946	812	864.5	681	566	420	294	152	50.5	11	0.5
2021	동대문구	청량리동	계	18,951	294	457.5	469.5	593	974.5	1,276	1,032.5	1,094	1,078.5	1,275	1,537	1,705.5	2,052.5	1,653.5	1,240	1,076.5	671.5	334.5	114.5	19	2
2021	동대문구	청량리동	남자	9,438.5	146	235.5	260	301.5	499	697.5	569	582	577	653	795	852	998.5	828	564.5	466.5	267	110	29.5	7	-
2021	동대문구	청량리동	여자	9,512.5	148	222	209.5	291.5	475.5	578.5	463.5	512	501.5	622	742	853.5	1,054	825.5	675.5	610	404.5	224.5	85	12	2
2021	동대문구	용신동	계	30,866	645	647.5	659	752	2,281.5	3,870	3,061	2,392.5	2,023	2,119	2,237.5	2,317	2,349	1,784	1,324	1,155	775.5	342	95.5	31	5
2021	동대문구	용신동	남자	15,561	323	339	328.5	408.5	970	1,890	1,578.5	1,246	1,098.5	1,163	1,204.5	1,254	1,206	909.5	628.5	515	340.5	121.5	29	7	0.5
2021	동대문구	용신동	여자	15,305	322	308.5	330.5	343.5	1,311.5	1,980	1,482.5	1,146.5	924.5	956	1,033	1,063	1,143	874.5	695.5	640	435	220.5	66.5	24	4.5
2021	동대문구	제기동	계	24,342	469.5	532.5	598	757.5	2,059	2,339	1,651.5	1,555.5	1,402.5	1,568	1,910.5	1,798.5	2,092	1,745	1,436	1,127.5	783.5	373.5	111.5	24.5	6.5
2021	동대문구	제기동	남자	12,482	243	275.5	317.5	384.5	1,015	1,370	933.5	847.5	780.5	845	1,025.5	933.5	1,029	834	660.5	500.5	312	136.5	31	6.5	1
2021	동대문구	제기동	여자	11,860	226.5	257	280.5	373	1,044	969	718	708	622	723	885	865	1,063	911	775.5	627	471.5	237	80.5	18	5.5
2021	동대문구	전농1동	계	29,152	848.5	982.5	821.5	1,033.5	2,060	2,482.5	2,075.5	2,133.5	2,029	2,146.5	2,384.5	2,357.5	2,360	1,794	1,319.5	1,125	715.5	362.5	93	21	6.5
2021	동대문구	전농1동	남자	14,587.5	445.5	504	416.5	504.5	979.5	1,321.5	1,059	1,097	1,099	1,106	1,227.5	1,205.5	1,196.5	884.5	606	495.5	297.5	118.5	21.5	2	-
2021	동대문구	전농1동	여자	14,564.5	403	478.5	405	529	1,080.5	1,161	1,016.5	1,036.5	930	1,040.5	1,157	1,152	1,163.5	909.5	713.5	629.5	418	244	71.5	19	6.5
2021	동대문구	전농2동	계	18,637	474	726	810	879.5	1,109.5	1,159	1,046.5	1,165	1,365	1,582	1,670	1,530	1,539.5	1,184.5	832	729.5	541	214.5	62	14.5	3
2021	동대문구	전농2동	남자	8,970	235.5	371.5	404	425	544.5	608	541.5	583.5	659.5	762.5	812.5	753.5	709.5	545	365	300	236	87	19	6	1
2021	동대문구	전농2동	여자	9,667	238.5	354.5	406	454.5	565	551	505	581.5	705.5	819.5	857.5	776.5	830	639.5	467	429.5	305	127.5	43	8.5	2
2021	동대문구	답십리2동	계	28,449.5	889	910.5	889.5	1,032	1,590.5	2,069	2,182.5	2,202	1,947.5	2,147	2,442	2,356.5	2,361.5	1,864	1,330	1,098.5	694.5	326.5	97	17.5	2
2021	동대문구	답십리2동	남자	13,806	445.5	459.5	445.5	503.5	798.5	1,038.5	1,089	1,147.5	990	1,069.5	1,199.5	1,143.5	1,107	878	600.5	489.5	274	103	19.5	3	1.5
2021	동대문구	답십리2동	여자	14,643.5	443.5	451	444	528.5	792	1,030.5	1,093.5	1,054.5	957.5	1,077.5	1,242.5	1,213	1,254.5	986	729.5	609	420.5	223.5	77.5	14.5	0.5
2021	동대문구	장안1동	계	37,976	1,134	1,304.5	1,296	1,313.5	2,133.5	3,117	3,045	3,172.5	3,256.5	2,957.5	3,012.5	2,862.5	3,077	2,342.5	1,664	1,173.5	673	307.5	101	26	6.5
2021	동대문구	장안1동	남자	18,810	600	664	666	661.5	1,002.5	1,480.5	1,530	1,662	1,663	1,567	1,508.5	1,394.5	1,463	1,140.5	800	572.5	288	108.5	32	6	-
2021	동대문구	장안1동	여자	19,166	534	640.5	630	652	1,131	1,636.5	1,515	1,510.5	1,593.5	1,390.5	1,504	1,468	1,614	1,202	864	601	385	199	69	20	6.5
2021	동대문구	장안2동	계	32,367.5	1,237	1,568.5	1,471.5	1,325	1,814	2,000	2,174	2,810	2,900.5	2,773.5	2,584.5	2,285.5	2,385	1,906.5	1,293.5	948.5	526.5	256.5	84	18	5
2021	동대문구	장안2동	남자	16,170.5	634.5	818.5	791.5	716.5	937.5	1,020	1,089.5	1,399.5	1,455.5	1,438	1,299.5	1,140.5	1,166	884.5	631	421.5	213.5	88.5	19.5	4	1
2021	동대문구	장안2동	여자	16,197	602.5	750	680	608.5	876.5	980	1,084.5	1,410.5	1,445	1,335.5	1,285	1,145	1,219	1,022	662.5	527	313	168	64.5	14	4
2021	동대문구	이문1동	계	17,825	288.5	402	536.5	679.5	2,477.5	2,240	1,193	940.5	1,012.5	1,257	1,351.5	1,161	1,203	890.5	733	692.5	476.5	211.5	60	15.5	3
2021	동대문구	이문1동	남자	8,898.5	139.5	212	287.5	338.5	1,014.5	1,322	697	513	519.5	644.5	682	611.5	575	411.5	315	302	209	82	17	4.5	1
2021	동대문구	이문1동	여자	8,926.5	149	190	249	341	1,463	918	496	427.5	493	612.5	669.5	549.5	628	479	418	390.5	267.5	129.5	43	11	2
2021	동대문구	이문2동	계	19,993.5	509	728.5	864.5	899.5	1,367	1,418.5	1,155.5	1,296.5	1,447.5	1,646	1,786	1,548	1,486	1,237.5	1,000	799.5	494.5	216.5	81	10.5	1.5
2021	동대문구	이문2동	남자	9,676.5	244	391	440.5	441.5	627	702	557	662.5	738.5	803.5	884.5	789	724.5	570.5	446	344	207	83	18	1.5	1
2021	동대문구	이문2동	여자	10,317	265	337.5	424	458	740	716.5	598.5	634	709	842.5	901.5	759	761.5	667	554	455.5	287.5	133.5	63	9	0.5
2021	동대문구	답십리1동	계	28,635	1,286.5	1,412	988.5	980	1,749	2,299.5	2,353.5	2,839	2,519	2,167.5	2,112	2,042.5	1,925.5	1,329	989.5	763.5	533.5	251	72	16.5	5.5
2021	동대문구	답십리1동	남자	13,842.5	649.5	712.5	506	507	783.5	1,078.5	1,077	1,378	1,317.5	1,107	1,001.5	1,022	970.5	623	459.5	335	217	72.5	20.5	3.5	1
2021	동대문구	답십리1동	여자	14,792.5	637	699.5	482.5	473	965.5	1,221	1,276.5	1,461	1,201.5	1,060.5	1,110.5	1,020.5	955	706	530	428.5	316.5	178.5	51.5	13	4.5
2021	중랑구	소계	계	386,616.5	9,975	12,187	12,177.5	13,843	22,747	32,116.5	28,921.5	28,201.5	27,348	28,693	33,520.5	33,816.5	33,773	24,826	17,719	13,192.5	8,299.5	3,718	1,235.5	268	38
